,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,TPM,TPA,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
101,Aaron Gordon,ORL,21,80,29,51,28.7,12.7,4.9,10.8,1,3.3,2,2.7,1.5,3.6,5.1,1.9,1.1,0.8,0.5,2.2,24.5,7,0,-2
100,Elfrid Payton,ORL,23,82,29,53,29.4,12.8,5.2,11.1,0.5,1.8,1.8,2.6,1.1,3.6,4.7,6.5,2.2,1.1,0.5,2.2,30.6,18,5,-1.8
99,Seth Curry,DAL,26,70,30,40,29,12.8,4.8,10,2,4.6,1.2,1.4,0.4,2.2,2.6,2.7,1.3,1.1,0.1,1.8,22.3,1,0,-0.5
98,James Johnson,MIA,30,76,40,36,27.4,12.8,4.8,10.1,1.1,3.4,2,2.8,0.9,4.1,4.9,3.6,2.3,1,1.1,2.6,28.4,4,0,1.8
97,Dario Saric,PHI,23,81,28,53,26.3,12.8,4.7,11.4,1.3,4.2,2.1,2.7,1.4,5,6.3,2.2,2.3,0.7,0.4,2,24.8,10,0,-3.8
96,Robert Covington,PHI,26,67,27,40,31.6,12.9,4.4,10.9,2,6.1,2.1,2.6,1.4,5.1,6.5,1.5,2,1.9,1,3,29.8,12,0,-2.3
95,Ersan Ilyasova,ATL,30,82,35,47,26.1,13.1,4.7,10.9,1.7,4.9,2,2.5,1.4,4.5,5.9,1.7,1.4,0.7,0.3,2.6,24.2,10,0,-0.4
94,Sean Kilpatrick,BKN,27,70,14,56,25.1,13.1,4.4,10.5,1.5,4.4,2.9,3.5,0.3,3.7,4,2.2,1.9,0.6,0.1,1.7,21.6,4,0,-3.2
93,Julius Randle,LAL,22,74,24,50,28.8,13.2,5.1,10.4,0.2,0.9,2.8,3.8,2,6.6,8.6,3.6,2.3,0.7,0.5,3.4,30,18,3,-6.1
92,Nick Young,LAL,32,60,19,41,25.9,13.2,4.5,10.6,2.8,7,1.3,1.5,0.4,1.9,2.3,1,0.6,0.6,0.2,2.3,19.3,0,0,-3.5
91,Darren Collison,SAC,29,68,26,42,30.3,13.2,5,10.5,1.1,2.6,2.2,2.5,0.3,1.9,2.2,4.6,1.7,1,0.1,1.8,24.5,4,0,-1.9
90,Otto Porter Jr.,WAS,24,80,48,32,32.6,13.4,5.2,10,1.9,4.3,1.2,1.5,1.5,5,6.4,1.5,0.6,1.5,0.5,2.4,28.8,12,0,2.4
89,Wesley Matthews,DAL,30,73,29,44,34.2,13.5,4.6,11.6,2.4,6.6,2,2.5,0.2,3.3,3.5,2.9,1.4,1.1,0.2,2.2,24.5,0,0,-2.6
88,Dwight Howard,ATL,31,74,37,37,29.7,13.5,5.2,8.3,0,0,3.1,5.7,4,8.7,12.7,1.4,2.3,0.9,1.2,2.7,34.9,53,0,-1.5
87,Ryan Anderson,HOU,29,72,50,22,29.4,13.6,4.5,10.7,2.8,7,1.8,2.1,1.6,3,4.6,0.9,0.8,0.4,0.2,2,21.6,2,0,5.7
86,Andre Drummond,DET,23,81,36,45,29.7,13.6,6,11.2,0,0.1,1.7,4.4,4.3,9.5,13.8,1.1,1.9,1.5,1.1,2.9,37.8,49,0,-3.4
85,Will Barton,DEN,26,60,31,29,28.4,13.7,4.9,11.1,1.5,3.9,2.4,3.2,1,3.4,4.3,3.4,1.6,0.8,0.5,1.8,26.2,2,0,-1.3
84,Tyler Johnson,MIA,25,73,35,38,29.8,13.7,4.9,11.3,1.3,3.4,2.7,3.5,0.7,3.3,4,3.2,1.2,1.2,0.6,2.4,27.4,0,0,0.5
83,Bojan Bogdanovic,WAS,28,81,23,58,25.7,13.7,4.6,10.4,1.8,4.8,2.7,3,0.5,3,3.4,1.4,1.6,0.4,0.1,1.8,19.8,0,0,-3.3
82,Kentavious Caldwell-Pope,DET,24,76,33,43,33.3,13.8,4.9,12.2,2,5.8,2,2.4,0.7,2.5,3.3,2.5,1.1,1.2,0.2,1.6,24.4,1,0,-1.9
81,Jae Crowder,BOS,26,72,48,24,32.4,13.9,4.6,10,2.2,5.5,2.4,3,0.7,5.1,5.8,2.2,1.1,1,0.3,2.2,26.9,7,0,4.9
80,Markieff Morris,WAS,27,76,45,31,31.2,14,5.3,11.7,0.9,2.6,2.4,2.8,1.4,5.1,6.5,1.7,1.7,1.1,0.6,3.3,27.5,9,0,2.4
79,Marcus Morris,DET,27,79,36,43,32.5,14,5.3,12.7,1.5,4.5,1.8,2.3,1,3.7,4.6,2,1.1,0.7,0.3,2.1,24.4,5,0,-1.3
78,Al Horford,BOS,31,68,46,22,32.3,14,5.6,11.8,1.3,3.6,1.6,2,1.4,5.4,6.8,5,1.7,0.8,1.3,2,34,8,0,3.2
77,Rudy Gobert,UTA,25,81,51,30,33.9,14,5.1,7.7,0,0,3.8,5.9,3.9,8.9,12.8,1.2,1.8,0.6,2.6,3,39.1,58,0,5.4
76,Jordan Crawford,NOP,28,19,9,10,23.3,14.1,5.5,11.5,1.9,5,1.1,1.4,0.2,1.6,1.8,3,1.3,0.6,0.1,1.6,21.4,0,0,0.8
75,Zach Randolph,MEM,35,73,38,35,24.5,14.1,5.9,13.2,0.3,1.3,1.9,2.6,2.5,5.7,8.2,1.7,1.4,0.5,0.1,1.9,27,20,0,1
74,Dirk Nowitzki,DAL,39,54,23,31,26.4,14.2,5.5,12.6,1.5,3.9,1.8,2.1,0.4,6.1,6.5,1.5,0.9,0.6,0.7,2.1,27.2,8,0,-0.2
73,Enes Kanter,OKC,25,72,43,29,21.3,14.3,5.6,10.2,0.1,0.5,3.1,4,2.7,4,6.7,0.9,1.7,0.4,0.5,2.1,25,18,0,0.8
72,T.J. Warren,PHX,23,66,20,46,31,14.4,6.1,12.3,0.4,1.5,1.8,2.3,1.9,3.2,5.1,1.1,0.9,1.2,0.6,2.7,26.6,5,0,-4.3
71,Reggie Jackson,DET,27,52,23,29,27.4,14.5,5.5,13,1.3,3.5,2.3,2.6,0.4,1.8,2.2,5.2,2.2,0.7,0.1,2.5,25,4,0,-4.3
70,Tim Hardaway Jr.,ATL,25,79,42,37,27.3,14.5,5.3,11.5,1.9,5.3,2.1,2.7,0.4,2.4,2.8,2.3,1.3,0.7,0.2,1.3,22.6,0,0,2
69,Myles Turner,IND,21,81,42,39,31.4,14.5,5.5,10.7,0.5,1.4,3,3.7,1.7,5.6,7.3,1.3,1.3,0.9,2.1,3.2,33,15,0,1.8
68,Jeremy Lin,BKN,28,36,13,23,24.5,14.5,4.9,11.1,1.6,4.3,3.2,3.9,0.3,3.4,3.8,5.1,2.4,1.2,0.4,2.2,29,3,0,-2.3
67,Nikola Vucevic,ORL,26,75,27,48,28.8,14.6,6.4,13.7,0.3,1,1.4,2.1,2.3,8,10.4,2.8,1.6,1,1,2.4,35.7,38,0,-1.9
66,Khris Middleton,MIL,25,29,19,10,30.7,14.7,5.2,11.5,1.6,3.6,2.8,3.2,0.4,3.9,4.2,3.4,2.2,1.4,0.2,2.7,27.6,0,0,3.1
65,Jordan Clarkson,LAL,25,82,26,56,29.2,14.7,5.8,13.1,1.4,4.3,1.6,2,0.6,2.4,3,2.6,2,1.1,0.1,1.8,23.7,0,0,-5.1
64,Serge Ibaka,TOR,27,79,37,42,30.7,14.8,6,12.4,1.6,4,1.4,1.6,1.6,5.2,6.8,0.9,1.3,0.5,1.6,2.7,29.4,11,0,-1.8
63,Gary Harris,DEN,22,57,29,28,31.3,14.9,5.6,11.2,1.9,4.5,1.8,2.4,0.8,2.3,3.1,2.9,1.3,1.2,0.1,1.6,25.8,0,0,1.4
62,JJ Redick,LAC,33,78,50,28,28.2,15,5.1,11.4,2.6,6,2.3,2.6,0.1,2.1,2.2,1.4,1.3,0.7,0.2,1.6,21.1,0,0,6.1
61,Nicolas Batum,CHA,28,77,35,42,34,15.1,5.1,12.7,1.8,5.3,3.2,3.7,0.6,5.6,6.2,5.9,2.5,1.1,0.4,1.4,33.5,15,1,0.9
60,Jeff Teague,IND,29,82,42,40,32.4,15.3,4.9,11.1,1.1,3.1,4.4,5.1,0.4,3.6,4,7.8,2.6,1.2,0.4,2,34,16,0,0.6
59,Jrue Holiday,NOP,27,67,32,35,32.7,15.4,6,13.3,1.5,4.2,1.8,2.5,0.7,3.3,3.9,7.3,2.9,1.5,0.7,2,34.6,16,0,0.6
58,D'Angelo Russell,LAL,21,63,21,42,28.7,15.6,5.6,13.8,2.1,6.1,2.3,3,0.5,3,3.5,4.8,2.8,1.4,0.3,2.1,29.2,2,0,-5.7
57,Wilson Chandler,DEN,30,71,35,36,30.9,15.7,6.1,13.2,1.5,4.6,2,2.7,1.5,5,6.5,2,1.6,0.7,0.4,2.4,28.3,9,0,-0.5
56,Dion Waiters,MIA,25,46,27,19,30.1,15.8,6.1,14.4,1.8,4.7,1.8,2.8,0.4,2.9,3.3,4.3,2.2,0.9,0.4,2.1,28.2,2,0,1.8
55,Victor Oladipo,OKC,25,67,39,28,33.2,15.9,6.1,13.9,1.9,5.3,1.7,2.3,0.6,3.8,4.3,2.6,1.8,1.2,0.3,2.3,27.7,3,0,2.6
54,Tobias Harris,DET,24,82,37,45,31.3,16.1,6.2,13,1.3,3.8,2.3,2.8,0.8,4.3,5.1,1.7,1.2,0.7,0.5,1.6,27.2,3,0,0
53,Eric Gordon,HOU,28,75,50,25,31,16.2,5.5,13.5,3.3,8.8,2,2.3,0.4,2.3,2.7,2.5,1.6,0.6,0.5,2,25.1,0,0,3.9
52,Avery Bradley,BOS,26,55,34,21,33.4,16.3,6.5,14.1,2,5,1.2,1.7,1.2,4.9,6.1,2.2,1.6,1.2,0.2,2.6,29.6,10,0,1.3
51,Nikola Jokic,DEN,22,73,37,36,27.9,16.7,6.8,11.7,0.6,1.9,2.6,3.1,2.9,6.9,9.8,4.9,2.3,0.8,0.8,2.9,38.3,39,6,4.1
50,George Hill,UTA,31,49,33,16,31.5,16.9,5.9,12.4,1.9,4.8,3.2,4,0.5,2.9,3.4,4.2,1.7,1,0.2,2.3,29.3,0,0,5.3
49,Hassan Whiteside,MIA,28,77,39,38,32.6,17,7,12.6,0,0,2.9,4.6,3.8,10.3,14.1,0.7,2,0.7,2.1,2.9,41.6,58,0,1.3
48,Evan Fournier,ORL,24,68,23,45,32.8,17.2,6,13.7,1.9,5.3,3.3,4.1,0.6,2.4,3.1,3,2.1,1,0.1,2.6,26.3,1,0,-2.9
47,LaMarcus Aldridge,SAS,31,72,52,20,32.4,17.3,6.9,14.6,0.3,0.8,3.1,3.8,2.4,4.9,7.3,1.9,1.4,0.6,1.2,2.2,33.1,18,0,3.8
46,Lou Williams,HOU,30,81,34,47,24.6,17.5,5.3,12.3,2,5.5,5,5.6,0.3,2.2,2.5,3,2,1,0.2,1.1,26.7,0,0,0.6
45,Dennis Schroder,ATL,23,79,42,37,31.5,17.9,6.9,15.4,1.3,3.7,2.8,3.2,0.5,2.6,3.1,6.3,3.3,0.9,0.2,1.9,31.3,10,0,-1
44,Derrick Rose,NYK,28,64,26,38,32.5,18,7.2,15.3,0.2,0.9,3.5,4,1,2.8,3.8,4.4,2.3,0.7,0.3,1.3,29.8,2,0,-2.6
43,Paul Millsap,ATL,32,69,40,29,34,18.1,6.2,14.1,1.1,3.5,4.5,5.9,1.6,6.1,7.7,3.7,2.3,1.3,0.9,2.7,37.1,19,0,2
42,Chris Paul,LAC,32,61,43,18,31.5,18.1,6.1,12.9,2,5,3.8,4.3,0.7,4.3,5,9.2,2.4,2,0.1,2.4,41.8,24,1,9.5
41,Kristaps Porzingis,NYK,21,66,26,40,32.8,18.1,6.7,14.9,1.7,4.8,3,3.8,1.7,5.5,7.2,1.5,1.8,0.7,2,3.7,35.2,12,0,-1.5
40,Danilo Gallinari,DEN,28,63,31,32,33.9,18.2,5.3,11.9,2,5.1,5.5,6.1,0.6,4.5,5.2,2.1,1.3,0.6,0.2,1.5,28.9,4,0,2.5
39,Dwyane Wade,CHI,35,60,29,31,29.9,18.3,6.9,15.9,0.8,2.4,3.7,4.7,1.1,3.5,4.5,3.8,2.3,1.4,0.7,1.9,33.4,2,0,-1.2
38,Rudy Gay,SAC,30,30,11,19,33.8,18.7,6.7,14.7,1.4,3.8,3.9,4.6,1.2,5.2,6.3,2.8,2.5,1.5,0.9,2.6,35,4,0,2.2
37,Zach LaVine,MIN,22,47,16,31,37.2,18.9,6.9,15.1,2.6,6.6,2.5,3,0.4,3,3.4,3,1.8,0.9,0.2,2.2,28.9,0,0,-2.5
36,Kevin Love,CLE,28,60,40,20,31.4,19,6.2,14.5,2.4,6.5,4.3,4.9,2.5,8.6,11.1,1.9,2,0.9,0.4,2.1,36.9,41,0,5.6
35,Harrison Barnes,DAL,25,79,32,47,35.5,19.2,7.6,16.2,1,2.8,3.1,3.6,1.2,3.8,5,1.5,1.3,0.8,0.2,1.6,29.1,1,0,-1.7
34,Marc Gasol,MEM,32,74,40,34,34.2,19.5,7.2,15.7,1.4,3.6,3.8,4.5,0.8,5.5,6.3,4.6,2.2,0.9,1.3,2.3,38.4,11,2,0.9
33,Jabari Parker,MIL,22,51,22,29,33.9,20.1,7.8,16,1.3,3.5,3.2,4.3,1.5,4.6,6.2,2.8,1.8,1,0.4,2.2,34.1,2,0,-1.7
32,Joel Embiid,PHI,23,31,13,18,25.4,20.2,6.5,13.8,1.2,3.2,6.2,7.9,2,5.9,7.8,2.1,3.8,0.9,2.5,3.6,39,9,0,2.2
31,Goran Dragic,MIA,31,73,40,33,33.7,20.3,7.3,15.4,1.6,4,4.1,5.2,0.8,3,3.8,5.8,2.9,1.2,0.2,2.7,34.9,6,0,0.9
30,Mike Conley,MEM,29,69,35,34,33.2,20.5,6.7,14.6,2.5,6.1,4.6,5.3,0.4,3,3.5,6.3,2.3,1.3,0.3,1.8,36.7,8,0,2.7
29,Brook Lopez,BKN,29,75,20,55,29.6,20.5,7.4,15.6,1.8,5.2,3.9,4.9,1.6,3.8,5.4,2.3,2.5,0.5,1.7,2.6,34.5,2,0,-2.1
28,Eric Bledsoe,PHX,27,66,22,44,33,21.1,6.8,15.7,1.6,4.7,5.9,6.9,0.8,4.1,4.8,6.3,3.4,1.4,0.5,2.5,38.5,7,1,-2.8
27,Blake Griffin,LAC,28,61,40,21,34,21.6,7.9,15.9,0.6,1.9,5.2,6.9,1.8,6.3,8.1,4.9,2.3,0.9,0.4,2.6,40.3,19,1,7.2
26,Gordon Hayward,UTA,27,73,46,27,34.5,21.9,7.5,15.8,2,5.1,5,5.9,0.7,4.7,5.4,3.5,1.9,1,0.3,1.6,35.5,2,0,4.8
25,Devin Booker,PHX,20,78,24,54,35,22.1,7.8,18.3,1.9,5.2,4.7,5.7,0.6,2.6,3.2,3.4,3.1,0.9,0.3,3.1,31.6,0,0,-2.9
24,Klay Thompson,GSW,27,78,66,12,34,22.3,8.3,17.6,3.4,8.3,2.4,2.8,0.6,3,3.7,2.1,1.6,0.8,0.5,1.8,32.2,0,0,10.3
23,Kyle Lowry,TOR,31,60,36,24,37.4,22.4,7.1,15.3,3.2,7.8,5,6.1,0.8,4,4.8,7,2.9,1.5,0.3,2.8,41,11,1,5.9
22,Carmelo Anthony,NYK,33,74,29,45,34.3,22.4,8.1,18.8,2,5.7,4.1,4.9,0.8,5.1,5.9,2.9,2.1,0.8,0.5,2.7,35.6,7,0,-3.1
21,Giannis Antetokounmpo,MIL,22,80,42,38,35.6,22.9,8.2,15.7,0.6,2.3,5.9,7.7,1.8,7,8.8,5.4,2.9,1.6,1.9,3.1,49.2,32,3,0.6
20,CJ McCollum,POR,25,80,40,40,34.9,23,8.7,18,2.3,5.5,3.4,3.7,0.8,2.9,3.6,3.6,2.2,0.9,0.5,2.5,34.8,1,0,0.8
19,Bradley Beal,WAS,24,77,48,29,34.9,23.1,8.3,17.2,2.9,7.2,3.7,4.4,0.7,2.4,3.1,3.5,2,1.1,0.3,2.2,34.1,1,0,4.3
18,John Wall,WAS,26,78,48,30,36.4,23.1,8.3,18.4,1.1,3.5,5.4,6.8,0.8,3.4,4.2,10.7,4.1,2,0.6,1.9,47.9,50,0,3.2
17,Kemba Walker,CHA,27,79,36,43,34.7,23.2,8.1,18.3,3,7.6,3.8,4.5,0.6,3.3,3.9,5.5,2.1,1.1,0.3,1.5,38,8,0,2.4
16,Andrew Wiggins,MIN,22,82,31,51,37.2,23.6,8.6,19.1,1.3,3.5,5,6.6,1.2,2.8,4,2.3,2.3,1,0.4,2.2,33.6,1,0,-0.2
15,Paul George,IND,27,75,39,36,35.9,23.7,8.3,18,2.6,6.6,4.5,5,0.8,5.8,6.6,3.3,2.9,1.6,0.4,2.7,39.5,11,0,2.2
14,Jimmy Butler,CHI,27,76,40,36,37,23.9,7.5,16.5,1.2,3.3,7.7,8.9,1.7,4.5,6.2,5.5,2.1,1.9,0.4,1.5,44.4,15,2,2.7
13,Kevin Durant,GSW,28,62,51,11,33.4,25.1,8.9,16.5,1.9,5,5.4,6.2,0.6,7.6,8.3,4.8,2.2,1.1,1.6,1.9,48,23,1,11.5
12,Karl-Anthony Towns,MIN,21,82,31,51,37,25.1,9.8,18,1.2,3.4,4.3,5.2,3.6,8.7,12.3,2.7,2.6,0.7,1.3,2.9,47.1,62,1,-0.3
11,Kyrie Irving,CLE,25,72,47,25,35.1,25.2,9.3,19.7,2.5,6.1,4.1,4.6,0.7,2.5,3.2,5.8,2.5,1.2,0.3,2.2,39.7,8,0,4.6
10,Stephen Curry,GSW,29,79,65,14,33.4,25.3,8.5,18.3,4.1,10,4.1,4.6,0.8,3.7,4.5,6.6,3,1.8,0.2,2.3,43.6,9,0,12.8
9,Kawhi Leonard,SAS,26,74,54,20,33.4,25.5,8.6,17.7,2,5.2,6.3,7.2,1.1,4.7,5.8,3.5,2.1,1.8,0.7,1.6,43.3,9,0,5.9
8,LeBron James,CLE,32,74,51,23,37.8,26.4,9.9,18.2,1.7,4.6,4.8,7.2,1.3,7.3,8.6,8.7,4.1,1.2,0.6,1.8,51.3,42,13,6.5
7,DeMarcus Cousins,NOP,26,72,30,42,34.2,27,9,19.9,1.8,5,7.2,9.3,2.1,8.9,11,4.6,3.7,1.4,1.3,3.9,51.4,46,2,-0.3
6,Damian Lillard,POR,26,75,38,37,35.9,27,8.8,19.8,2.9,7.7,6.5,7.3,0.6,4.3,4.9,5.9,2.6,0.9,0.3,2,42.6,11,0,1.1
5,DeMar DeRozan,TOR,27,74,47,27,35.4,27.3,9.7,20.9,0.4,1.7,7.4,8.7,0.9,4.3,5.2,3.9,2.4,1.1,0.2,1.8,40.7,5,0,2
4,Anthony Davis,NOP,24,75,31,44,36.1,28,10.3,20.3,0.5,1.8,6.9,8.6,2.3,9.5,11.8,2.1,2.4,1.3,2.2,2.2,53.3,49,0,0.7
3,Isaiah Thomas,BOS,28,76,51,25,33.8,28.9,9,19.4,3.2,8.5,7.8,8.5,0.6,2.1,2.7,5.9,2.8,0.9,0.2,2.2,41.5,5,0,3.6
2,James Harden,HOU,27,81,54,27,36.4,29.1,8.3,18.9,3.2,9.3,9.2,10.9,1.2,7,8.1,11.2,5.7,1.5,0.5,2.7,55.8,64,22,5.2
1,Russell Westbrook,OKC,28,81,46,35,34.6,31.6,10.2,24,2.5,7.2,8.8,10.4,1.7,9,10.7,10.4,5.4,1.6,0.4,2.3,60.6,62,42,3.1
